Longitude,Latitude,Datetime,UHI Index,Region,nearest_building_distance,building_density,avg_building_age,avg_building_elevation,avg_building_height,avg_height_above_ground,nearest_building_height,nearest_building_height_above_ground,nearest_building_elevation,Air Temp at Surface,Relative Humidity,Avg Wind Speed,Wind Direction,Solar Flux,traffic_volume,avg_traffic_volume,cloud_fraction,LST,NDVI,SB01,SB02,SB03,SB04,SB06,SB07,SB08,SB8A,SB11,SB12,SNDVI
-73.97451833,40.79359667,2021-07-24 15:25:00,0.990380384,Manhattan,13.217083368672858,8225,107.52741641337386,74.39569395450675,97.8215428747938,23.42584892028707,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,35.10922388000006,,1164.0,885.0,1164.0,885.0,1005.0,1005.0,1070.0,1070.0,1070.0,1070.0,0.09462915601023018
-73.97459333,40.793475,2021-07-24 15:25:00,0.990380384,Manhattan,12.803031002768352,8239,107.49459885908485,74.29884638737097,97.82678013540983,23.527933748038862,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,35.09213378000004,,1164.0,1146.0,1164.0,1146.0,1260.0,1260.0,1338.0,1338.0,1338.0,1338.0,0.07729468599033816
-73.97468333,40.79332833,2021-07-24 15:25:00,0.986052954,Manhattan,17.560590667120945,8241,107.4340492658658,74.20626441665655,97.90793766012504,23.7016732434685,64.28,-12.719999999999999,77.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,35.09213378000004,,1477.0,1054.0,1477.0,1054.0,1108.0,1108.0,1296.0,1296.0,1296.0,1296.0,0.10297872340425532
-73.974735,40.79325333,2021-07-24 15:25:00,0.986052954,Manhattan,14.892564747094548,8238,107.40410293760621,74.17573475831917,98.00048271901748,23.82474796069832,64.28,-12.719999999999999,77.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,35.09213378000004,,1241.0,847.0,1241.0,847.0,939.0,939.0,1021.0,1021.0,1021.0,1021.0,0.09314775160599571
-73.97484833,40.79309333,2021-07-24 15:25:00,0.986052954,Manhattan,17.191352693708716,8234,107.30434782608695,74.10498177399757,98.27049966282867,24.165517888831108,171.66,96.66,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,35.61509083999999,,1241.0,1296.0,1241.0,1296.0,1672.0,1672.0,1280.0,1280.0,1280.0,1280.0,-0.006211180124223602
-73.97489,40.79303667,2021-07-24 15:25:00,0.981725524,Manhattan,15.856354755806416,8230,107.29222357229648,74.07379042061756,98.29084068462679,24.21705026400924,52.86,-22.14,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,35.61509083999999,,1241.0,1296.0,1241.0,1296.0,1672.0,1672.0,1280.0,1280.0,1280.0,1280.0,-0.006211180124223602
-73.97492833,40.79293667,2021-07-24 15:25:00,0.981725524,Manhattan,14.83265145714918,8232,107.24514091350827,73.99550315994166,98.32628118234807,24.330778022406417,52.86,-22.14,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.08335957999998,,1241.0,810.0,1241.0,810.0,910.0,910.0,977.0,977.0,977.0,977.0,0.09345271404588697
-73.97496667,40.792865,2021-07-24 15:25:00,0.97956181,Manhattan,14.763256985310795,8246,107.20640310453554,73.9006309148265,98.44796548997329,24.54733457514681,181.24,106.24000000000001,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.08335957999998,,1241.0,702.0,1241.0,702.0,917.0,917.0,802.0,802.0,802.0,802.0,0.06648936170212766
-73.97501,40.79282667,2021-07-24 15:25:00,0.97523438,Manhattan,13.731905800447255,8233,107.16154500182193,73.86401749908859,98.52020293663386,24.656185437545272,12.13,-65.87,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.08335957999998,,1241.0,1158.0,1241.0,1158.0,1372.0,1372.0,1340.0,1340.0,1340.0,1340.0,0.07285828662930344
-73.97504,40.79276667,2021-07-24 15:25:00,0.97523438,Manhattan,11.715865626084303,8242,107.1476583353555,73.8097839281379,98.55928333056325,24.749499402425343,12.13,-65.87,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.08335957999998,,1241.0,1258.0,1241.0,1258.0,1428.0,1428.0,1432.0,1432.0,1432.0,1432.0,0.06468401486988848
-73.975035,40.79273667,2021-07-24 15:25:00,0.975354586,Manhattan,12.71889846644329,8247,107.15132775554747,73.79667596748756,98.53350552919811,24.736829561710536,12.13,-65.87,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.08335957999998,,1241.0,1258.0,1241.0,1258.0,1428.0,1428.0,1432.0,1432.0,1432.0,1432.0,0.06468401486988848
-73.97501333,40.79270833,2021-07-24 15:25:00,0.975354586,Manhattan,13.392042028325006,8256,107.1516472868217,73.77169171110035,98.48331457568833,24.711622864587973,12.13,-65.87,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.08335957999998,,1041.0,1036.0,1041.0,1036.0,1194.0,1194.0,1162.0,1162.0,1162.0,1162.0,0.05732484076433121
-73.97494667,40.79264667,2021-07-24 15:26:00,0.977518301,Manhattan,7.702865621276272,8300,107.17987951807228,73.70732883317261,98.38808992159836,24.680761088425747,12.13,-65.87,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53112020000003,,1041.0,904.0,1041.0,904.0,1122.0,1122.0,1294.0,1294.0,1294.0,1294.0,0.17743403093721566
-73.97490667,40.792615,2021-07-24 15:26:00,0.975354586,Manhattan,6.750833556838784,8315,107.19975947083584,73.69329803874383,98.38619097768981,24.69289293894597,12.13,-65.87,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53112020000003,,1041.0,542.0,1041.0,542.0,670.0,670.0,761.0,761.0,761.0,761.0,0.16807367613200308
-73.97486333,40.792585,2021-07-24 15:26:00,0.975354586,Manhattan,8.881893569093423,8334,107.20626349892008,73.6734693877551,98.26594216201441,24.592472774259303,181.24,106.24000000000001,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53112020000003,,1041.0,641.0,1041.0,641.0,773.0,773.0,737.0,737.0,737.0,737.0,0.06966618287373004
-73.97482,40.79254833,2021-07-24 15:26:00,0.975354586,Manhattan,9.882472147717102,8365,107.22510460251046,73.64286568592274,98.1494938009305,24.50662811500777,181.24,106.24000000000001,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53112020000003,,1041.0,763.0,1041.0,763.0,838.0,838.0,907.0,907.0,907.0,907.0,0.08622754491017964
-73.974785,40.792515,2021-07-24 15:26:00,0.975354586,Manhattan,6.680520554894153,8388,107.22210300429184,73.61832061068702,98.08142958830034,24.463108977613306,181.24,106.24000000000001,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53112020000003,,1041.0,897.0,1041.0,897.0,990.0,990.0,1064.0,1064.0,1064.0,1064.0,0.08516063233044364
-73.97474,40.79247,2021-07-24 15:26:00,0.975354586,Manhattan,4.840927086584366,8407,107.26144879267277,73.57646078781387,97.9240932605391,24.347632472725213,181.24,106.24000000000001,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.22691642000001,,1041.0,897.0,1041.0,897.0,990.0,990.0,1064.0,1064.0,1064.0,1064.0,0.08516063233044364
-73.97469,40.79244,2021-07-24 15:26:00,0.975354586,Manhattan,5.999131245006386,8432,107.24988140417457,73.54603701945895,97.89621313500474,24.3501761155458,181.24,106.24000000000001,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.22691642000001,,1041.0,1340.0,1041.0,1340.0,1362.0,1362.0,1440.0,1440.0,1440.0,1440.0,0.03597122302158273
-73.97464,40.792415,2021-07-24 15:26:00,0.975354586,Manhattan,8.55456894709029,8448,107.24029356060606,73.54073898626244,97.85427073671484,24.31353175045239,52.86,-22.14,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.47643188000001,,1041.0,1340.0,1041.0,1340.0,1362.0,1362.0,1440.0,1440.0,1440.0,1440.0,0.03597122302158273
-73.97451833,40.79238167,2021-07-24 15:26:00,0.975354586,Manhattan,9.260433202155237,8471,107.33124778656592,73.56371796385969,97.63745264460847,24.07373468074879,52.86,-22.14,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.47643188000001,,1188.0,839.0,1188.0,839.0,948.0,948.0,1044.0,1044.0,1044.0,1044.0,0.1088688263409453
-73.97446333,40.79236333,2021-07-24 15:26:00,0.975354586,Manhattan,7.839430003480419,8486,107.3206457695027,73.55694411695355,97.56140114855104,24.004457031597497,52.86,-22.14,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53453822000006,,1188.0,1722.0,1188.0,1722.0,1736.0,1736.0,1946.0,1946.0,1946.0,1946.0,0.061068702290076333
-73.97441333,40.79233667,2021-07-24 15:26:00,0.973190871,Manhattan,4.446299843082637,8501,107.33466650982237,73.56973049311522,97.55072850787336,23.980998014758157,171.66,96.66,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53453822000006,,1188.0,1388.0,1188.0,1388.0,1518.0,1518.0,1670.0,1670.0,1670.0,1670.0,0.09221713538260301
-73.974375,40.79230333,2021-07-24 15:26:00,0.973190871,Manhattan,5.264841414058394,8510,107.34629847238543,73.54584998824359,97.49278624834234,23.946936260098756,171.66,96.66,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53453822000006,,1188.0,1388.0,1188.0,1388.0,1518.0,1518.0,1670.0,1670.0,1670.0,1670.0,0.09221713538260301
-73.97428833,40.79223167,2021-07-24 15:26:00,0.971027156,Manhattan,9.489774054674502,8537,107.43797586974347,73.53627094808391,97.40435107685573,23.86808012877183,171.66,96.66,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53453822000006,,1188.0,2084.0,1188.0,2084.0,2470.0,2470.0,2490.0,2490.0,2490.0,2490.0,0.08876257105378224
-73.97423333,40.79220167,2021-07-24 15:26:00,0.975354586,Manhattan,9.963209494624984,8556,107.47043010752688,73.51999532273152,97.36622527985851,23.846229957126983,171.66,96.66,75.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53453822000006,,1188.0,2250.0,1188.0,2250.0,2364.0,2364.0,2402.0,2402.0,2402.0,2402.0,0.03267411865864144
-73.97418,40.792175,2021-07-24 15:26:00,0.975354586,Manhattan,4.023894002767773,8579,107.4776780510549,73.51673469387755,97.20847261856093,23.69173792468338,64.28,-12.719999999999999,77.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.53453822000006,,1198.0,749.0,1198.0,749.0,915.0,915.0,1090.0,1090.0,1090.0,1090.0,0.1854268624252311
-73.97411833,40.79215833,2021-07-24 15:26:00,0.973190871,Manhattan,3.1626163565597523,8595,107.46026759744038,73.50808986148294,97.20248184001396,23.694391978531023,64.28,-12.719999999999999,77.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.725947340000005,,1198.0,749.0,1198.0,749.0,915.0,915.0,1090.0,1090.0,1090.0,1090.0,0.1854268624252311
-73.974045,40.79213833,2021-07-24 15:26:00,0.973190871,Manhattan,11.212620541034738,8610,107.51173054587689,73.51359516616314,97.06805981068207,23.55446464451894,64.28,-12.719999999999999,77.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.725947340000005,,1198.0,852.0,1198.0,852.0,862.0,862.0,909.0,909.0,909.0,909.0,0.03236797274275979
-73.97396167,40.79213,2021-07-24 15:26:00,0.977518301,Manhattan,10.886930631920931,8627,107.50875159383331,73.51478603734199,96.99474970583093,23.479963668488924,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.71911130000001,,1198.0,852.0,1198.0,852.0,862.0,862.0,909.0,909.0,909.0,909.0,0.03236797274275979
-73.97381667,40.79206,2021-07-24 15:26:00,0.975354586,Manhattan,17.254713045346147,8677,107.55053589950444,73.50270955839963,96.84749728765824,23.344787729258613,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.71911130000001,,1300.0,1024.0,1300.0,1024.0,1184.0,1184.0,1210.0,1210.0,1210.0,1210.0,0.08325872873769025
-73.97366167,40.79196667,2021-07-24 15:26:00,0.977518301,Manhattan,22.253300503684894,8726,107.58537703415081,73.4959871589085,96.66782672216694,23.171839563258427,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.787471700000026,,1300.0,809.0,1300.0,809.0,978.0,978.0,879.0,879.0,879.0,879.0,0.041469194312796206
-73.973515,40.79188833,2021-07-24 15:26:00,0.977518301,Manhattan,13.500080103460624,8750,107.55257142857143,73.53704550651726,96.64650141341755,23.109455906900298,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.95153665999999,,1300.0,734.0,1300.0,734.0,694.0,694.0,1030.0,1030.0,1030.0,1030.0,0.16780045351473924
-73.97343667,40.79183667,2021-07-24 15:26:00,0.977518301,Manhattan,6.108750185913905,8757,107.56914468425259,73.54244259111162,96.50259401542786,22.960151424316237,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.96862676000001,,1300.0,2742.0,1300.0,2742.0,3024.0,3024.0,3062.0,3062.0,3062.0,3062.0,0.05513439007580979
-73.97335,40.79178333,2021-07-24 15:26:00,0.977518301,Manhattan,4.785928864586846,8762,107.58582515407441,73.58015528659512,96.5575190805081,22.977363793912993,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.96862676000001,,1300.0,3732.0,1300.0,3732.0,3826.0,3826.0,4196.0,4196.0,4196.0,4196.0,0.05852674066599395
-73.97326167,40.79173667,2021-07-24 15:26:00,0.975354586,Manhattan,14.314622460290934,8778,107.531328320802,73.58844312742193,96.54411425909619,22.955671131674265,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.96862676000001,,1634.0,3294.0,1634.0,3294.0,3574.0,3574.0,3486.0,3486.0,3486.0,3486.0,0.02831858407079646
-73.97318,40.791715,2021-07-24 15:26:00,0.975354586,Manhattan,11.749878867453994,8790,107.49544937428897,73.6130207147735,96.49178233187799,22.878761617104484,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.96862676000001,,1634.0,3294.0,1634.0,3294.0,3574.0,3574.0,3486.0,3486.0,3486.0,3486.0,0.02831858407079646
-73.97311,40.79168,2021-07-24 15:26:00,0.977518301,Manhattan,4.040986479072453,8812,107.46096232410349,73.6180744777475,96.42678485130108,22.808710373553588,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.05407725999999,,1634.0,3294.0,1634.0,3294.0,3574.0,3574.0,3486.0,3486.0,3486.0,3486.0,0.02831858407079646
-73.97281833,40.79157,2021-07-24 15:26:00,0.977518301,Manhattan,6.126432355203702,8886,107.43191537249606,73.60673271785633,95.88046594091985,22.2737332230635,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.16345390000004,,1806.0,1232.0,1806.0,1232.0,1360.0,1360.0,1484.0,1484.0,1484.0,1484.0,0.09278350515463918
-73.97277167,40.79155,2021-07-24 15:26:00,0.981845731,Manhattan,8.484216001871156,8904,107.41767744833783,73.57438202247191,95.87194138009102,22.297559357619097,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.16345390000004,,1806.0,1044.0,1806.0,1044.0,1188.0,1188.0,1290.0,1290.0,1290.0,1290.0,0.10539845758354756
-73.97272333,40.791525,2021-07-24 15:26:00,0.981845731,Manhattan,5.850573292980063,8913,107.3779872096937,73.55685262094511,95.8453170929779,22.28846447203278,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.16345390000004,,1806.0,1758.0,1806.0,1758.0,1638.0,1638.0,2272.0,2272.0,2272.0,2272.0,0.12754342431761787
-73.97268333,40.791495,2021-07-24 15:26:00,0.975354586,Manhattan,3.1214545231400153,8916,107.36013907581875,73.55991921005386,95.81848967474642,22.25857046469255,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.16345390000004,,1806.0,1758.0,1806.0,1758.0,1638.0,1638.0,2272.0,2272.0,2272.0,2272.0,0.12754342431761787
-73.97261167,40.79143833,2021-07-24 15:26:00,0.981845731,Manhattan,2.15295881372572,8945,107.31257685858021,73.54591209037021,95.83270597630019,22.28679388592998,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.166871920000006,,1806.0,3342.0,1806.0,3342.0,3432.0,3432.0,3370.0,3370.0,3370.0,3370.0,0.004171632896305125
-73.97249,40.79132667,2021-07-24 15:26:00,0.988336875,Manhattan,15.125281239069272,8965,107.29291689905187,73.5319718781386,95.68368474128893,22.151712863150316,294.01,216.01,78.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.22497826000006,,1633.0,2828.0,1633.0,2828.0,2934.0,2934.0,3138.0,3138.0,3138.0,3138.0,0.0519611129735166
-73.972365,40.791295,2021-07-24 15:26:00,0.986173161,Manhattan,20.622400322660887,8972,107.24208649130628,73.56902319357717,95.4474034102375,21.878380216660346,337.21,275.21,62.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.33777292000002,,1633.0,839.0,1633.0,839.0,990.0,990.0,988.0,988.0,988.0,988.0,0.0815544608648057
-73.97228333,40.79126667,2021-07-24 15:26:00,0.986173161,Manhattan,13.528955300369716,8979,107.23499276088651,73.5641225626741,95.46098598363454,21.896863420960443,150.35,88.35,62.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.33777292000002,,1633.0,736.0,1633.0,736.0,730.0,730.0,789.0,789.0,789.0,789.0,0.03475409836065574
-73.97219667,40.79122667,2021-07-24 15:26:00,0.988336875,Manhattan,10.092669991505293,8998,107.18837519448766,73.54892150322438,95.41333086236158,21.864409359137202,150.35,88.35,62.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.33777292000002,,1633.0,782.0,1633.0,782.0,828.0,828.0,841.0,841.0,841.0,841.0,0.036352433764633395
-73.972105,40.79120333,2021-07-24 15:26:00,0.988336875,Manhattan,10.78431702871579,9010,107.21531631520533,73.54508105707306,95.30983017439374,21.764749117320676,150.35,88.35,62.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.33777292000002,,1633.0,1404.0,1633.0,1404.0,1470.0,1470.0,1360.0,1360.0,1360.0,1360.0,-0.015918958031837915
-73.97191167,40.791125,2021-07-24 15:26:00,0.984009446,Manhattan,10.858833442904947,9042,107.10263216102632,73.55443682230582,95.19913881680793,21.644701994502103,150.35,88.35,62.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.71717314,,1633.0,1180.0,1633.0,1180.0,1360.0,1360.0,1374.0,1374.0,1374.0,1374.0,0.0759592795614722
-73.97181333,40.79108167,2021-07-24 15:26:00,0.981965937,Manhattan,2.6920693595203273,9047,107.06875207251022,73.55700541855579,95.15045961854916,21.593454199993367,150.13,87.13,63.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.08825746000002,,1164.0,1070.0,1164.0,1070.0,1128.0,1128.0,1132.0,1132.0,1132.0,1132.0,0.02815622161671208
-73.971715,40.79104,2021-07-24 15:26:00,0.981965937,Manhattan,2.7745905674088767,9062,107.00022070183182,73.5600574078163,95.16757985779202,21.60752244997571,150.13,87.13,63.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.08825746000002,,1164.0,1686.0,1164.0,1686.0,1700.0,1700.0,1830.0,1830.0,1830.0,1830.0,0.040955631399317405
-73.971535,40.79095,2021-07-24 15:26:00,0.981965937,Manhattan,2.9153454541354127,9105,106.98209774848983,73.51675640039556,94.85341664477092,21.336660244375345,150.13,87.13,63.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.38220718000002,,1164.0,1252.0,1164.0,1252.0,1430.0,1430.0,1516.0,1516.0,1516.0,1516.0,0.0953757225433526
-73.971445,40.790905,2021-07-24 15:26:00,0.981965937,Manhattan,1.8157350304930626,9119,107.00910187520562,73.48151398793198,94.71108846886452,21.229574480932527,150.13,87.13,63.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.38220718000002,,1164.0,912.0,1164.0,912.0,1046.0,1046.0,1094.0,1094.0,1094.0,1094.0,0.09072781655034895
-73.97135667,40.79085833,2021-07-24 15:26:00,0.981965937,Manhattan,3.5574519827951323,9130,106.98992332968237,73.48706991014683,94.6152401514267,21.12817024127986,88.05,28.049999999999997,60.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.38220718000002,,1164.0,1484.0,1164.0,1484.0,1654.0,1654.0,1722.0,1722.0,1722.0,1722.0,0.07423580786026202
-73.971265,40.790815,2021-07-24 15:26:00,0.984129652,Manhattan,2.4909552000824253,9143,106.96532866673958,73.46821315242367,94.56383029648866,21.095617144064995,73.16,13.159999999999997,60.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.43347748000002,,1164.0,1202.0,1164.0,1202.0,1384.0,1384.0,1312.0,1312.0,1312.0,1312.0,0.04375497215592681
-73.971075,40.79071167,2021-07-24 15:27:00,0.984129652,Manhattan,3.129623749741355,9173,106.90591954649516,73.44388701057913,94.40893223456429,20.965045223985165,73.16,13.159999999999997,60.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.43347748000002,,1171.0,1038.0,1171.0,1038.0,1214.0,1214.0,1194.0,1194.0,1194.0,1194.0,0.06989247311827956
-73.970975,40.79067167,2021-07-24 15:27:00,0.981965937,Manhattan,2.9408379743763,9194,106.90602566891451,73.4076169749728,94.27745034829925,20.86983337332644,73.16,13.159999999999997,60.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.12243766000006,,1171.0,865.0,1171.0,865.0,955.0,955.0,1268.0,1268.0,1268.0,1268.0,0.18893577121425223
-73.97087833,40.790635,2021-07-24 15:27:00,0.981965937,Manhattan,4.544714959843244,9209,106.87816266695624,73.36175991309071,94.22018327566214,20.85842336257143,54.95,-7.049999999999997,62.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.12243766000006,,1171.0,904.0,1171.0,904.0,1012.0,1012.0,1260.0,1260.0,1260.0,1260.0,0.1645101663585952
-73.97078167,40.79059667,2021-07-24 15:27:00,0.979802222,Manhattan,6.466408934444019,9210,106.87404994571118,73.37996958505323,94.09124947551705,20.71127989046383,196.93,138.93,58.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.12243766000006,,1171.0,1456.0,1171.0,1456.0,1724.0,1724.0,1522.0,1522.0,1522.0,1522.0,0.02216252518468771
-73.970685,40.79055167,2021-07-24 15:27:00,0.979802222,Manhattan,15.149911112771878,9221,106.8752846762824,73.37365737224694,94.03942514549854,20.665767773251602,173.68,112.68,61.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.21472419999998,,1080.0,917.0,1080.0,917.0,1114.0,1114.0,1112.0,1112.0,1112.0,1112.0,0.09610645638245441
-73.97058833,40.79050333,2021-07-24 15:27:00,0.979802222,Manhattan,9.474779707589224,9242,106.7933347760225,73.35765317168219,93.97149643173199,20.61384326004979,173.68,112.68,61.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.21472419999998,,1080.0,993.0,1080.0,993.0,1164.0,1164.0,1088.0,1088.0,1088.0,1088.0,0.04565112926477655
-73.97049167,40.79045667,2021-07-24 15:27:00,0.979802222,Manhattan,7.4033794848912695,9251,106.77732137066263,73.31631880609928,93.87770454695469,20.561385740855414,173.68,112.68,61.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.21472419999998,,1080.0,1023.0,1080.0,1023.0,1170.0,1170.0,1152.0,1152.0,1152.0,1152.0,0.05931034482758621
-73.97039833,40.79042167,2021-07-24 15:27:00,0.977638507,Manhattan,3.036079322256536,9263,106.78333153406024,73.27961982935523,93.66192240274869,20.382302573393456,173.68,112.68,61.0,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,37.48474778000002,,950.0,971.0,950.0,971.0,1148.0,1148.0,1050.0,1050.0,1050.0,1050.0,0.03908955962394854
-73.97031,40.79038667,2021-07-24 15:28:00,0.977638507,Manhattan,12.914427622369478,9274,106.76072891956007,73.24466019417476,93.48765237030096,20.242992176126215,173.68,112.68,61.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.48474778000002,,950.0,966.0,950.0,966.0,1190.0,1190.0,1162.0,1162.0,1162.0,1162.0,0.09210526315789473
-73.97022667,40.79033667,2021-07-24 15:28:00,0.975474793,Manhattan,15.779444893896509,9285,106.73936456650512,73.18931149660597,93.30539242050104,20.116080923895055,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.48474778000002,,950.0,830.0,950.0,830.0,933.0,933.0,874.0,874.0,874.0,874.0,0.025821596244131457
-73.970155,40.79029,2021-07-24 15:28:00,0.975474793,Manhattan,12.862586031935951,9314,106.7096843461456,73.13018259935554,93.2591336697927,20.12895107043716,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.53260006000005,,950.0,1406.0,950.0,1406.0,1614.0,1614.0,1542.0,1542.0,1542.0,1542.0,0.04613297150610583
-73.97006667,40.79028333,2021-07-24 15:28:00,0.973311078,Manhattan,4.603454361846943,9314,106.70904015460597,73.10719656283565,93.1740518430666,20.066855280230932,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.559944220000034,,950.0,1406.0,950.0,1406.0,1614.0,1614.0,1542.0,1542.0,1542.0,1542.0,0.04613297150610583
-73.96998833,40.79024667,2021-07-24 15:28:00,0.973311078,Manhattan,6.965674018312914,9323,106.71446959133326,73.09657688593197,93.01729752327181,19.920720637339844,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.559944220000034,,950.0,819.0,950.0,819.0,966.0,966.0,901.0,901.0,901.0,901.0,0.047674418604651166
-73.96984667,40.790195,2021-07-24 15:28:00,0.973311078,Manhattan,22.1501189797464,9361,106.64437560089733,73.0005343593032,92.88550483449609,19.884970475192908,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.79920562000001,,950.0,929.0,950.0,929.0,1026.0,1026.0,1008.0,1008.0,1008.0,1008.0,0.04078471863706763
-73.96978667,40.79017667,2021-07-24 15:28:00,0.973311078,Manhattan,26.100048095204272,9366,106.66623959000641,73.000640888699,92.74829778933774,19.747656900638752,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.79920562000001,,950.0,929.0,950.0,929.0,1026.0,1026.0,1008.0,1008.0,1008.0,1008.0,0.04078471863706763
-73.96971,40.790145,2021-07-24 15:28:00,0.971147363,Manhattan,22.184135122432856,9393,106.6711380815501,72.96623708595165,92.64556518402917,19.67932809807754,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.79920562000001,,950.0,929.0,950.0,929.0,1026.0,1026.0,1008.0,1008.0,1008.0,1008.0,0.04078471863706763
-73.96966333,40.79011833,2021-07-24 15:28:00,0.971147363,Manhattan,21.416114982112177,9416,106.65144435004248,72.8892902677433,92.50440185143754,19.61511158369422,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.79920562000001,,901.0,899.0,901.0,899.0,996.0,996.0,1046.0,1046.0,1046.0,1046.0,0.07557840616966581
-73.96963167,40.790125,2021-07-24 15:28:00,0.971147363,Manhattan,20.858271717598686,9417,106.66061378358289,72.8990757463083,92.44831457007967,19.549238823771383,493.0,423.0,70.0,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,37.79920562000001,,901.0,899.0,901.0,899.0,996.0,996.0,1046.0,1046.0,1046.0,1046.0,0.07557840616966581
